INDID,PRODID,PRODDESC,CLASSCODE,GROUPCODE
04,25742,"Trahana noodle (rice like Greek noodle, made w/wheat flour eggs & sour milk)",C,99
04,25761,"Kishimen Noodle (wide, flat Japanese noodles made w/wheat flour and water)",C,08
04,25776,Kuan Dan Mian Noodle (wide Chinese egg noodles made with wheat flour),C,08
04,25829,"Udon Noodle (thick chewy Japanese wheat noodle, w/square edges, resembles dried Western fettucine)",C,08
04,25844,Yamaimo Soba Noodle (chewy Japanese vegetable starch noodle made w/yam flour),C,08
04,25845,Yang Fen Noodle (Chinese seaweed noodles similar to bean threads),C,08
04,172822,Yellow Noodles,C,10
04,172823,Asian Yellow Noodles,C,10
04,172824,Yellow Wheat Noodles,C,10
05,282,"Corn Flakes,Puffs,Krispies,Loops Ready To Eat",A,01
05,283,"Corn Grits, Brewers Enriched White or Yellow Corn Grits,Corn Meal Mush, Quick or Instant Cooking",B,01
05,284,"Oat Flakes, Rolled Oats,Puffs,Krispies,Loops Ready To Eat",A,02
05,285,"Oatmeal, Regular, Fruit or Spice Added, Quick or Instant Cooking",B,02
05,286,"Rice Flakes,Puffs,Krispies,Loops Ready To Eat",A,03
05,287,"Cream Rice,Quick or Instant Cooking",B,03
05,288,"Wheat Flakes,Puffs,Krispies,Loops,Shredded,Wheat Germ Ready To Eat",A,04
05,289,"Cream Wheat, Quick or Instant Cooking",B,04
05,290,"Mixed Cereal Flakes,Shredded and Other Forms Ready To Eat",A,05
05,291,"Mixed Cereal, Quick or Instant Cooking",B,05
05,292,"Breakfast Foods Ready To Eat,N.E.C.",A,99
05,293,"Breakfast Food Quick or Instant Cooking, N.E.C.",B,99
05,294,"Cereal Preparations Not Elsewhere Mentioned, N.E.C.",Y,99
05,23856,"Bran Flakes,Shredded and Other Forms Ready To Eat",A,06
05,160044,Granola Bars,Y,01
05,173762,"Buckwheat Cereal, Quick or Instant Cooking",B,06
05,174985,"Wheat Flakes (Buckwheat), Puffs, Krispies, Loops, Shredded Wheat Germ Ready-to-Eat",A,04
07,295,"Bread Sticks (Flavored or Unflavored), Fried",B,01
07,296,"Bread Sticks (Flavored or Unflavored), Baked",A,01
07,297,"Corn Chips, Fried",B,02
07,298,"Corn Chips, Baked",A,02
07,299,"Cheese Puffs, Fired",B,03
07,300,"Cheese Puffs, Baked",A,03
07,301,"Popcorn, Not Popped, Fried",B,04
07,302,"Popcorn, Not Popped, Snack Food",A,04
07,303,"Popcorn, Popped, Fried",B,05
07,304,"Popcorn, Popped, Baked",A,05
07,305,"Potato Chips,Fried",B,06
07,306,"Potato Chips,Baked",A,06
07,307,"Pretzels,Fried",B,07
07,308,"Pretzels,Baked",A,07
07,309,"Fried Snack Foods, N.E.C.",B,99
07,310,"Baked Snack Food, N.E.C.",A,99
07,311,"Snack Foods Not Elsewhere Mentioned, N.E.C.",Y,99
07,23857,"Shrimp Flavored Chips, Baked",A,08
07,23858,"Shrimp Flavored Chips, Fried",B,08
07,25451,Bai-Ming (Fermented tea leaves eaten as sour-tasting snack in Thailand and Myanmar),Y,99
07,25472,"Brem (Indonesian snack food made from dried, starchy glutinous rice extract)",Y,99
07,25498,"Chiu Niang (Sweet, slightly alcoholic Chinese glutinous rice eaten as dessert or snack)",Y,99
07,25539,"Grissino (thin, crisp breadsticks originating in Turn, Italy)",A,01
07,25604,"Pisang Goreng (Indonesian sweet made from fried banana w/added flour, sugar, salt, egg & baking soda",Y,99
07,25670,"Kali (sweet slightly alcoholic glutinous rice, eaten in India as snack or dessert)",Y,99
07,25754,"Khamon-Tan (sweet, slightly alcoholic glutinous rice eaten in Thailand as dessert or snack)",Y,99
07,25774,"Krupak (dried, mildly spiced wafers made of shrimp & tapioca flour, served w/Indonesian dishes)",B,08
07,25787,"Lao-Chao (sweet slightly alcoholic glutinous rice, eaten in East and Southeast Asia/India as dessert",Y,99
07,25790,Leppet-so (fermented tea leaves eaten as a sour-tasting snack in Myanmar),Y,99
07,25820,Miang (fermented tea leaves eaten as sour-tasting snack in Thailand),Y,99
07,25848,"Yokan (Japanese confection made w/agar, adzuki bean paste, sugar & possibly persimmon or chestnut)",Y,99
07,171162,"Bread Sticks (Flavored or Unflavored), Bread Snacks Baked",C,01
07,171163,Bruschetta Sticks (Flavored breadstick),C,01
07,171164,"Mini Bread Snacks, Bread Snacks Baked",C,02
07,171165,Mini Toast Snack,C,02
07,171166,"Puri (Indian snack of small, round, unleavened bread pieces)",C,02
07,171167,"Poori  (Indian snack of small, round, unleavened bread pieces)",C,02
07,171168,"Bagel Snacks, Bread Snacks Baked",C,03
07,171169,Bagel Sticks,C,03
07,171170,Bagel Chips,C,03
07,171171,"Pita Snacks, Bread Snacks Baked",C,04
07,171172,Pita Sticks,C,04
07,171173,Pita Chips,C,04
07,171174,"Crostini (baked slices of French bread), Bread Snacks Baked",C,05
07,171175,"Bread Snacks, n.e.c.",C,99
07,171176,"Bread Sticks (Flavored or Unflavored), Bread Snacks Fried/Oil Cooked",D,01
07,171177,Bruschetta Sticks (Flavored breadstick),D,01
07,171178,"Mini Bread Snacks, Bread Snacks Fried/Oil Cooked",D,02
07,171179,Mini Toast Snack,D,02
07,171180,"Puri (Indian snack of small, round, unleavened bread pieces)",D,02
07,171181,"Poori  (Indian snack of small, round, unleavened bread pieces)",D,02
07,171182,"Bagel Snacks, Bread Snacks Fried/Oil Cooked",D,03
07,171183,Bagel Sticks,D,03
07,171184,Bagel Chips,D,03
07,171185,"Pita Snacks, Bread Snacks Fried/Oil Cooked",D,04
07,171186,Pita Sticks,D,04
07,171187,Pita Chips,D,04
07,171188,"Crostini (baked slices of French bread), Bread Snacks Fried/Oil Cooked",D,05
07,171189,"Bread Snacks, n.e.c.",D,99
07,171190,"Banana Snacks, Fruit Snack Foods, Baked",G,01
07,171191,Banana Chips,G,01
07,171192,Banana Chips w/Batter,G,01
07,171193,Kela Chips,G,01
07,171194,"Pisang Goreng (Indonesian sweet made from fried banana w/added flour, sugar, salt, egg & baking soda",G,01
07,171195,"Bitter Melon Snacks, Fruit Snack Foods, Baked",G,02
07,171196,Bitter Melon Chips,G,02
07,171197,"Durian Snacks, Fruit Snack Foods, Baked",G,03
07,171198,Durian Chips,G,03
07,171199,"Plantain Snacks, Fruit Snack Foods, Baked",G,04
07,171200,Plantain Chips,G,04
07,171201,"Jackfruit Snacks, Fruit Snack Foods, Baked",G,05
07,171202,Jackfruit Chips,G,05
07,171203,"Mixed Fruit Snacks, Fruit Snack Foods, Baked",G,06
07,171204,Plaintain and Banana Snack Mix,G,06
07,171205,"Core Fruit Snacks, Fruit Snack Foods, Baked",G,07
07,171206,"Tropical/Subtropical Fruit Snacks, Fruit Snack Foods, Baked",G,08
07,171207,"Berry Fruit Snacks, Fruit Snack Foods, Baked",G,09
07,171208,"Citrus Fruit Snacks, Fruit Snack Foods, Baked",G,10
07,171209,"Vine Fruit Snacks, Fruit Snack Foods, Baked",G,11
07,171210,"Pit Fruit Snacks, Fruit Snack Foods, Baked",G,12
07,171211,"Other Fruit Snacks, Fruit Snack Foods, Baked",G,13
07,171212,"Fruit Leathers, Fruit Snack Foods, Baked",G,14
07,171213,"Fruit Snack Foods, n.e.c., Baked",G,99
07,171214,"Banana Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,01
07,171215,Banana Chips,H,01
07,171216,Banana Chips w/Batter,H,01
07,171217,Kela Chips,H,01
07,171218,"Pisang Goreng (Indonesian sweet made from fried banana w/added flour, sugar, salt, egg & baking soda",H,01
07,171219,"Bitter Melon Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,02
07,171220,Bitter Melon Chips,H,02
07,171221,"Durian Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,03
07,171222,Durian Chips,H,03
07,171223,"Plantain Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,04
07,171224,Plantain Chips,H,04
07,171225,"Jackfruit Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,05
07,171226,Jackfruit Chips,H,05
07,171227,"Mixed Fruit Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,06
07,171228,Plaintain and Banana Snack Mix,H,06
07,171229,"Core Fruit Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,07
07,171230,"Tropical/Subtropical Fruit Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,08
07,171231,"Berry Fruit Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,09
07,171232,"Citrus Fruit Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,10
07,171233,"Vine Fruit Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,11
07,171234,"Pit Fruit Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,12
07,171235,"Other Fruit Snacks, Fruit Snack Foods, Fried/Oil Cooked",H,13
07,171236,"Fruit Leathers, Fruit Snack Foods, Fried/Oil Cooked",H,14
07,171237,"Fruit Snack Foods, n.e.c., Fried/Oil Cooked",H,99
07,171238,"Barley Grain Snack (Whole, Split), Baked",I,01
07,171239,Jau Snack (Indian Barley Snack),I,01
07,171240,"Millet Grain Snack (Whole, Split), Baked",I,02
07,171241,"Rice Grain Snack (Whole, Split), Baked",I,03
07,171242,Rice Grain Snack,I,03
07,171243,Rice Puffs Snack (Excludes Cereal),I,03
07,171244,Puffed Rice Snack (Excludes Cereal),I,03
07,171245,"Chiu Niang (Sweet, slightly alcoholic Chinese glutinous rice eaten as dessert or snack)",I,03
07,171246,"Kali (sweet slightly alcoholic glutinous rice, eaten in India as snack or dessert)",I,03
07,171247,"Lao-Chao (sweet slightly alcoholic glutinous rice, eaten in East and Southeast Asia/India as dessert",I,03
07,171248,Leppet-so (fermented tea leaves eaten as a sour-tasting snack in Myanmar),I,03
07,171249,Rice Crackers (Japanese snack),I,03
07,171250,Rice Cakes,I,03
07,171251,"Wheat Grain Snack (Whole, Cracked, Split), Baked",I,04
07,171252,Gehoon Snack (Indian term for whole grain wheat),I,04
07,171253,Gehun Snack (Indian term for whole grain wheat),I,04
07,171254,Wheat Pellets Snack,I,04
07,171255,Split Wheat Snack,I,04
07,171256,"Grain Snacks (Whole, Split), N.E.C., Baked",I,99
07,171257,"Barley Grain Snack (Whole, Split), Fried/Oil Cooked",J,01
07,171258,Jau Snack (Indian Barley Snack),J,01
07,171259,"Millet Grain Snack (Whole, Split), Fried/Oil Cooked",J,02
07,171260,"Rice Grain Snack (Whole, Split), Fried/Oil Cooked",J,03
07,171261,Rice Grain Snack,J,03
07,171262,Rice Puffs Snack (Excludes Cereal),J,03
07,171263,Puffed Rice Snack (Excludes Cereal),J,03
07,171264,"Chiu Niang (Sweet, slightly alcoholic Chinese glutinous rice eaten as dessert or snack)",J,03
07,171265,"Kali (sweet slightly alcoholic glutinous rice, eaten in India as snack or dessert)",J,03
07,171266,"Lao-Chao (sweet slightly alcoholic glutinous rice, eaten in East and Southeast Asia/India as dessert",J,03
07,171267,Leppet-so (fermented tea leaves eaten as a sour-tasting snack in Myanmar),J,03
07,171268,Rice Crackers (Japanese snack),J,03
07,171269,Rice Cakes,J,03
07,171270,"Wheat Grain Snack (Whole, Cracked, Split), Fried/Oil Cooked",J,04
07,171271,Gehoon Snack (Indian term for whole grain wheat),J,04
07,171272,Gehun Snack (Indian term for whole grain wheat),J,04
07,171273,Wheat Pellets Snack,J,04
07,171274,Split Wheat Snack,J,04
07,171275,"Grain Snacks (Whole, Split), N.E.C., Fried/Oil Cooked",J,99
07,171276,"Beef Flavored Snacks, Baked (Meat/Poultry/Seafood Snacks)",M,01
07,171277,Beef Chips,M,01
07,171278,Beef Flavored Chips,M,01
07,171279,"Pork Flavored Snacks, Baked (Meat/Poultry/Seafood Snacks)",M,03
07,171280,Bacon flavored chips,M,03
07,171281,Ham flavored Chips,M,03
07,171282,Pork Chips,M,03
07,171283,Pork flavored Chips,M,03
07,171284,Pork Rinds,M,03
07,171285,Pork Skinks,M,03
07,171286,Pork Crackling,M,03
07,171287,"Poultry Flavored Snacks, Baked (Meat/Poultry/Seafood Snacks)",M,05
07,171288,Chicken Flavored Snacks,M,05
07,171289,Chicken Flavored Chips,M,05
07,171290,Chicken Chips,M,05
07,171291,"Seafood Flavored Snacks, Baked (Meat/Poultry/Seafood Snacks)",M,06
07,171292,Calamari Snack,M,06
07,171293,Calamari Chips,M,06
07,171294,Calamari Flavored Snacks,M,06
07,171295,Crab Flavored Snacks,M,06
07,171296,Crab Chips,M,06
07,171297,Cuttlefish Flavored Snacks,M,06
07,171298,Cuttlefish Snacks,M,06
07,171299,Cuttlefish Chips,M,06
07,171300,Cuttle Fish Snack,M,06
07,171301,Lobster Chips,M,06
07,171302,Octopus Chips,M,06
07,171303,Prawn Chips,M,06
07,171304,Shrimp Flavored Snacks,M,06
07,171305,Shrimp Chips,M,06
07,171306,Seafood Chips,M,06
07,171307,Seafood Flavored Snack Chips,M,06
07,171308,Squid Flavored Snacks,M,06
07,171309,"Meat/Poultry/Seafood Flavored Foods, n.e.c., Baked",M,99
07,171310,"Beet Snack, Vegetable Snacks (Other than Pulses) Baked",Q,01
07,171311,Beet Greens Snack,Q,01
07,171312,"Carrot Snacks, Vegetable Snacks (Other than Pulses) Baked",Q,02
07,171313,Carrot Chips,Q,02
07,171314,Carrot Triangles,Q,02
07,171315,"Corn (Whole Kernel) Snacks, Vegetable Snacks (Other than Pulses) Baked",Q,03
07,171316,Chichacorn Snack,Q,03
07,171317,Corn Nuts Snack,Q,03
07,171318,Maize Snack,Q,03
07,171319,Popcorn Snacks,Q,03
07,171320,"Popcorn, Not Popped, Snack Food",Q,03
07,171321,"Popcorn, Popped",Q,03
07,171322,"Garlic Snacks (Flavored or Unflavored), Vegetable Snacks (Other than Pulses) Baked",Q,04
07,171323,Garlic Chips,Q,04
07,171324,Garlic Puffs,Q,04
07,171325,Garlic Curls,Q,04
07,171326,Garlic Rings,Q,04
07,171327,Garlic Sticks,Q,04
07,171328,"Onion Snack (Flavored or Unflavored), Vegetable Snacks (Other than Pulses) Baked",Q,05
07,171329,Onion Rings,Q,05
07,171330,Onion Sticks,Q,05
07,171331,"Mushroom Snacks (Flavored or Unflavored), Vegetable Snacks (Other than Pulses) Baked",Q,06
07,171332,Mushroom chips,Q,06
07,171333,"Potato Snacks (Flavored or Unflavored), Vegetable Snacks (Other than Pulses) Baked",Q,07
07,171334,Adobadas,Q,07
07,171335,Alu Laccha,Q,07
07,171336,Alulaccha,Q,07
07,171337,Aloo Bhujia,Q,07
07,171338,Alu Bhujiya,Q,07
07,171339,Chatak Laccha,Q,07
07,171340,Potato Puffs,Q,07
07,171341,Potato Chips,Q,07
07,171342,Potato Curls,Q,07
07,171343,Potato Rings,Q,07
07,171344,Potato Sticks,Q,07
07,171345,Potato Crisps,Q,07
07,171346,"Potato Chips, Salt and Vinegar Flavored",Q,07
07,171347,"Potato Chips, Sea Salt Flavored",Q,07
07,171348,"Potato Chips, Sour Cream & Onion Flavored",Q,07
07,171349,"Potato Chips, BBQ Flavored",Q,07
07,171350,"Potato Chips, Lime Flavored",Q,07
07,171351,"Sweet Potato Snacks (Flavored or Unflavored), Vegetable Snacks (Other than Pulses) Baked",Q,09
07,171352,"Seaweed Snacks (Flavored or Unflavored), Vegetable Snacks (Other than Pulses) Baked",Q,08
07,171353,Alaria Snack,Q,08
07,171354,Dulse Snack,Q,08
07,171355,Kelp Snack,Q,08
07,171356,Kombu Snack (Asian seaweed snack),Q,08
07,171357,Laver Snack,Q,08
07,171358,Nori Chips (Asian seaweed snack),Q,08
07,171359,Wakame Snack (Asian seaweed snack),Q,08
07,171360,Seaweed Chips,Q,08
07,171361,Tempura Seaweed (Asian snack of seaweed covered with cruchy wasabi flavored tempura batter,Q,08
07,171362,Konnyaku (Asian sweet potato snack),Q,09
07,171363,Kashidane (Asian sweet potato snack),Q,09
07,171364,Sweet Potato Chips,Q,09
07,171365,Sweet Potato Puffs,Q,09
07,171366,Sweet Potato Curls,Q,09
07,171367,Sweet Potato Rings,Q,09
07,171368,Sweet Potato Sticks,Q,09
07,171369,Yam Chips,Q,09
07,171370,Yam Puffs,Q,09
07,171371,Yam Curls,Q,09
07,171372,Yam Rings,Q,09
07,171373,Yam Sticks,Q,09
07,171374,"Taro Snacks (Flavored or Unflavored), Vegetable Snacks (Other than Pulses) Baked",Q,10
07,171375,Taro Chips,Q,10
07,171376,Taro Puffs,Q,10
07,171377,Taro Curls,Q,10
07,171378,Taro Rings,Q,10
07,171379,Taro Sticks,Q,10
07,171380,"Tea Leaf Snacks, Vegetable Snacks (Other than Pulses) Baked",Q,11
07,171381,Bai-Ming (Fermented tea leaves eaten as sour-tasting snack in Thailand and Myanmar),Q,11
07,171382,Leppet-so (fermented tea leaves eaten as a sour-tasting snack in Myanmar),Q,11
07,171383,Miang (fermented tea leaves eaten as sour-tasting snack in Thailand),Q,11
07,171384,"Yucca Snacks (Flavored or Unflavored), Vegetable Snacks (Other than Pulses) Baked",Q,12
07,171385,Cassava Chips,Q,12
07,171386,Cassava Puffs,Q,12
07,171387,Cassava Curls,Q,12
07,171388,Cassava Rings,Q,12
07,171389,Cassava Sticks,Q,12
07,171390,Manioc Chips,Q,12
07,171391,Manioc Puffs,Q,12
07,171392,Manioc Curls,Q,12
07,171393,Manioc Rings,Q,12
07,171394,Manioc Sticks,Q,12
07,171395,Yucca Chips,Q,12
07,171396,Yucca Puffs,Q,12
07,171397,Yucca Curls,Q,12
07,171398,Yucca Rings,Q,12
07,171399,Yucca Sticks,Q,12
07,171400,"Vegetable Snacks (Other than Pulses), n.e.c., Baked",Q,99
07,171401,"Corn Starch Snacks, Baked",S,01
07,171402,"Potato Starch Snacks, Baked",S,02
07,171403,"Mixed Starch Snacks, Baked",S,03
07,171404,"Rice Starch Snacks, Baked",S,04
07,171406,"Brem (Indonesian snack food made from dried, starchy glutinous rice extract)",S,04
07,171407,"Sago Snack, Tropical Palm Starch, Baked",S,05
07,171408,Pearl Sago Snack (Tropical palm starch similar to tapioca in appearance),S,05
07,171409,Perl Sago Snack (Tropical palm starch similar to tapioca in appearance),S,05
07,171410,"Tapioca Starch Snacks, Baked",S,06
07,171411,"Wheat Starch Snacks, Baked",S,07
07,171412,"Yucca Starch Snacks, Baked",S,08
07,171413,Manioc Starch Snacks,S,08
07,171414,Cassava Starch Snacks,S,08
07,171415,"Starch Snacks, n.e.c., Baked",S,99
07,171416,"Corn Starch Snacks, Fried/Oil Cook",T,01
07,171417,"Potato Starch Snacks, Fried/Oil Cook",T,02
07,171418,"Mixed Starch Snacks, Fried/Oil Cook",T,03
07,171419,"Rice Starch Snacks, Fried/Oil Cook",T,04
07,171420,"Brem (Indonesian snack food made from dried, starchy glutinous rice extract)",T,04
07,171421,"Sago Snack, Tropical Palm Starch, Fried/Oil Cook",T,05
07,171422,Pearl Sago Snack (Tropical palm starch similar to tapioca in appearance),T,05
07,171423,Perl Sago Snack (Tropical palm starch similar to tapioca in appearance),T,05
07,171424,"Tapioca Starch Snacks, Fried/Oil Cook",T,06
07,171425,"Wheat Starch Snacks, Fried/Oil Cook",T,07
07,171426,"Yucca Starch Snacks, Fried/Oil Cook",T,08
07,171427,Manioc Starch Snacks,T,08
07,171428,Cassava Starch Snacks,T,08
07,171429,"Starch Snacks, n.e.c., Fried/Oil Cook",T,99
07,171430,"Genetically Engineered Snacks, n.e.c.",U,99
07,173763,"Corn Puffs (Flavored or Unflavored), Vegetable Snacks (Other than Pulses) Baked",Q,13
07,176305,"Quinoa, Grain Snacks (Whole, Split) Baked",I,05
07,176306,"Quinoa, Grain Snacks (Whole, Split) Fried/Oil Cooked",J,05
09,312,Butter (Plain or Whipped),A,01
09,313,"Buttermilk, Non Fat",E,01
09,314,Buttermilk,C,01
09,315,"Buttermilk, Low Fat",D,01
09,316,Butter Oil,A,02
09,321,"Milk, Concentrated, Evaporated, Condensed, Non Fat",E,03
09,322,"Milk, Concentrated, Evaporated and Condensed",C,03
09,323,"Milk, Concentrated, Evaporated, Condensed, Low Fat",D,03
09,324,"Egg Nog, Non Fat",E,04
09,325,Egg Nog,C,04
09,326,"Egg Nog, Low Fat",D,04
09,327,"Milk, Flavored, Non Fat",E,05
09,328,"Milk, Flavored (Chocolate, Etc.)",C,05
09,329,"Milk, Flavored, Low Fat",D,05
09,330,"Goats Milk, Non Fat",E,06
09,331,Goats Milk,C,06
09,332,"Goats Milk, Low Fat",D,06
09,333,"Half And Half, Non Fat",E,07
09,334,Half And Half (Milk and Cream),C,07
09,335,"Half And Half, Low Fat",D,07
09,336,"Milk, Malted, Non Fat",E,08
09,337,"Milk, Malted",C,08
09,338,"Milk, Malted, Low Fat",D,08
09,339,"Milk, Plain, Non Fat",E,09
09,340,"Milk, Plain",C,09
09,341,"Milk, Plain, Low Fat",D,09
09,342,"Milk, Vitamin D, Non Fat",E,10
09,343,"Milk, Vitamin D",C,10
09,344,"Milk, Vitamin D, Low Fat",D,10
09,345,"Milk With Multivitamins Added, Non Fat",E,11
09,346,Milk With Multivitamins Added,C,11
09,347,"Milk With Multivitamins Added,Low Fat",D,11
09,348,"Cream, Sour, Non Fat",E,12
09,349,"Cream, Sour",C,12
09,350,"Cream, Sour, Low Fat",D,12
09,351,"Cream, Sweet, Whipping, Table, Non Fat",E,13
09,352,"Cream, Sweet, Whipping, Table, Etc.",C,13
09,353,"Cream, Sweet, Whipping or Table, Low Fat",D,13
09,357,"Yogurt (Plain, Flavored and Fruit Added), Non Fat",E,15
09,358,"Yogurt (Plain, Flavored or Fruit Added)",C,15
09,359,"Yogurt (Plain, Flavored or Fruit Added), Low Fat",D,15
09,360,"Dried Milk, Non Fat",E,16
09,361,"Milk, Dried",C,16
09,362,"Milk, Dried, Low Fat",D,16
09,363,"Import Milk Act, Non-Fat",E,95
09,364,Import Milk Act,C,95
09,365,"Import Milk Act, Low Fat",D,95
09,366,"Butter And Butter Products, N.E.C.",A,99
09,367,"Non Fat Milk Products, N.E.C.",E,99
09,368,"Milk and Cream, N.E.C.",C,99
09,369,"Low Fat Milk Product, N.E.C.",D,99
